Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,4G,2,Poor Voice Quality,26.953685,77.9938681,Uttar Pradesh
Vodafone,Outdoor,4G,4,Satisfactory,26.953685,77.9938681,Uttar Pradesh
Vodafone,Outdoor,4G,2,Poor Voice Quality,26.953685,77.9938681,Uttar Pradesh
Vodafone,Outdoor,4G,4,Satisfactory,26.953685,77.9938681,Uttar Pradesh
Idea,Travelling,3G,5,Satisfactory,26.45614359,74.5904233,Rajasthan
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,22.7987599,86.189201,Jharkhand
Airtel,Indoor,Unknown,4,Satisfactory,22.7987503,86.1892123,Jharkhand
Airtel,Indoor,4G,3,Poor Voice Quality,17.99788716,79.55516949,Telangana
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,Unknown,5,Satisfactory,17.64235624,83.16795015,Andhra Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,18.7510648,73.79189411,Maharashtra
Vodafone,Outdoor,4G,1,Poor Voice Quality,22.84132474,74.18864779,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,22.5727255,88.4078179,West Bengal
BSNL,Indoor,3G,3,Satisfactory,17.3689801,78.3908511,Telangana
Airtel,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,25.45517333,78.587275,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,25.52995796,81.85284742,Uttar Pradesh
Vodafone,Travelling,2G,5,Satisfactory,22.56814595,88.41143693,West Bengal
Airtel,Indoor,4G,5,Satisfactory,25.52986508,81.85274885,Uttar Pradesh
BSNL,Outdoor,Unknown,4,Satisfactory,20.28015667,85.834935,Odisha
Vodafone,Indoor,3G,5,Satisfactory,19.2496475,72.8501346,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.2834308,72.8695654,Maharashtra
BSNL,Indoor,Unknown,5,Satisfactory,17.64235624,83.16795015,Andhra Pradesh
Airtel,Indoor,4G,3,Poor Voice Quality,17.99788716,79.55516949,Telangana
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,25.52996692,81.85294286,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.71394175,88.34078676,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Travelling,4G,5,Satisfactory,22.5905832,88.3932338,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,22.5905832,88.3932338,West Bengal
MTNL,Indoor,4G,5,Satisfactory,18.97104055,72.83805421,Maharashtra
RJio,Indoor,4G,5,Satisfactory,11.66876684,78.10432356,Tamil Nadu
RJio,Outdoor,4G,2,Poor Voice Quality,19.1544329,77.3125199,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,12.94038767,79.1690576,Tamil Nadu
Vodafone,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
MTNL,Indoor,Unknown,5,Satisfactory,19.02153945,72.83389606,Maharashtra
Airtel,Travelling,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,19.90940959,77.56578259,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.0541756,72.84113712,Maharashtra
Vodafone,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,19.9113576,77.565277,Maharashtra
Vodafone,Outdoor,4G,5,Satisfactory,22.5905832,88.3932338,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Vodafone,Travelling,3G,1,Poor Voice Quality,19.04895747,72.86465887,Maharashtra
Vodafone,Travelling,3G,1,Poor Voice Quality,19.04895747,72.86465887,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,10.30326711,76.22295673,Kerala
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,22.59281474,88.29730484,West Bengal
Airtel,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,3G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,3,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Call Dropped,17.72581525,83.30226569,Andhra Pradesh
Vodafone,Indoor,2G,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,5,Satisfactory,17.72581525,83.30226569,Andhra Pradesh
Vodafone,Indoor,Unknown,1,Poor Voice Quality,21.213405,72.8420652,Gujarat
Vodafone,Outdoor,3G,5,Satisfactory,22.5905832,88.3932338,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.5621327,88.3534175,West Bengal
Airtel,Indoor,4G,4,Satisfactory,22.79870804,86.18919622,Jharkhand
Vodafone,Travelling,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
BSNL,Indoor,3G,5,Satisfactory,17.433877,78.4002089,Telangana
RJio,Indoor,4G,4,Satisfactory,23.27069103,77.38147377,Madhya Pradesh
MTNL,Indoor,Unknown,5,Satisfactory,19.02153945,72.83389606,Maharashtra
RJio,Outdoor,4G,3,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,13.57304818,74.69793154,Karnataka
Vodafone,Outdoor,4G,5,Satisfactory,22.5733349,88.4320587,West Bengal
Idea,Indoor,4G,1,Call Dropped,18.49832282,73.95783603,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,25.45541833,78.58730167,Uttar Pradesh
RJio,Travelling,4G,4,Satisfactory,25.5862206,85.1600667,Bihar
Airtel,Indoor,3G,4,Satisfactory,16.50924325,80.65832198,Andhra Pradesh
Airtel,Indoor,4G,3,Poor Voice Quality,17.99788716,79.55516949,Telangana
Airtel,Indoor,4G,3,Call Dropped,13.10188555,80.19216979,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,-1,-1,NA
Vodafone,Indoor,Unknown,5,Satisfactory,17.3502929,78.4089248,Telangana
Airtel,Indoor,4G,1,Call Dropped,19.28354172,72.86978195,Maharashtra
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,18.7510648,73.79189411,Maharashtra
BSNL,Outdoor,3G,3,Satisfactory,17.3690683,78.390897,Telangana
MTNL,Indoor,Unknown,5,Satisfactory,19.0212739,72.8342174,Maharashtra
BSNL,Outdoor,Unknown,4,Satisfactory,23.48996144,87.32047973,West Bengal
RJio,Outdoor,4G,1,Poor Voice Quality,26.47449859,80.32571542,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,21.74383824,70.5864893,Gujarat
RJio,Travelling,4G,3,Satisfactory,27.6336015,74.4010051,Rajasthan
Vodafone,Travelling,4G,1,Poor Voice Quality,25.54102964,83.40514219,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,17.3944134,78.46730399,Telangana
RJio,Outdoor,4G,1,Poor Voice Quality,19.1544321,77.3125202,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,18.5192748,73.85647761,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,26.45628324,80.31345474,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,11.66876684,78.10432356,Tamil Nadu
RJio,Outdoor,4G,1,Poor Voice Quality,26.45628324,80.31345474,Uttar Pradesh
Idea,Indoor,4G,1,Call Dropped,18.49832282,73.95783603,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,25.53002875,81.85283758,Uttar Pradesh
Vodafone,Travelling,3G,1,Poor Voice Quality,19.13326518,72.92886611,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.13326518,72.92886611,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.13326518,72.92886611,Maharashtra
RJio,Indoor,Unknown,2,Poor Voice Quality,19.0642699,72.9199432,Maharashtra
RJio,Travelling,4G,4,Satisfactory,27.6538035,74.433952,Rajasthan
RJio,Indoor,4G,5,Satisfactory,19.18104478,72.83407101,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,22.97764752,72.49813306,Gujarat
BSNL,Indoor,Unknown,5,Satisfactory,17.61785934,83.18568645,Andhra Pradesh
Airtel,Travelling,4G,3,Satisfactory,27.6538035,74.433952,Rajasthan
BSNL,Indoor,2G,4,Satisfactory,16.79320244,80.82754286,Andhra Pradesh
Vodafone,Indoor,Unknown,5,Satisfactory,17.35036154,78.40894943,Telangana
Airtel,Indoor,4G,5,Satisfactory,25.52990719,81.85293749,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,28.59446424,77.02403186,NCT
RJio,Indoor,4G,1,Poor Voice Quality,28.59446424,77.02403186,NCT
RJio,Indoor,4G,1,Poor Voice Quality,28.59446424,77.02403186,NCT
BSNL,Indoor,4G,3,Satisfactory,16.7931431,80.8276333,Andhra Pradesh
Vodafone,Indoor,4G,1,Call Dropped,22.6237612,88.43288273,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,28.63515167,77.16976333,NCT
BSNL,Indoor,Unknown,5,Satisfactory,17.61722515,83.18625644,Andhra Pradesh
RJio,Indoor,4G,2,Call Dropped,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Idea,Indoor,Unknown,1,Poor Voice Quality,24.08485667,88.25351667,West Bengal
Idea,Indoor,Unknown,2,Poor Voice Quality,24.08485667,88.25351667,West Bengal
Vodafone,Travelling,3G,1,Poor Voice Quality,19.13326518,72.92886611,Maharashtra
Vodafone,Travelling,3G,1,Poor Voice Quality,19.13321128,72.92900229,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,28.72555984,77.7464059,Uttar Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.58771565,88.3029765,West Bengal
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Travelling,3G,1,Poor Voice Quality,19.13320383,72.92909655,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,21.74383824,70.5864893,Gujarat
RJio,Outdoor,4G,1,Call Dropped,22.36272311,82.71228403,Chhattisgarh
RJio,Outdoor,4G,5,Satisfactory,22.36270329,82.71226456,Chhattisgarh
RJio,Outdoor,4G,4,Satisfactory,22.3564418,82.7076421,Chhattisgarh
Vodafone,Indoor,3G,1,Poor Voice Quality,22.82468639,73.98592338,Gujarat
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
MTNL,Indoor,Unknown,2,Poor Voice Quality,-1,-1,NA
RJio,Travelling,4G,4,Satisfactory,22.35680922,87.29284673,West Bengal
RJio,Indoor,4G,2,Poor Voice Quality,25.455215,78.58725833,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,25.455215,78.58725833,Uttar Pradesh
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,26.45628324,80.31345474,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.562142,88.3534099,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.562142,88.3534099,West Bengal
Vodafone,Outdoor,4G,4,Satisfactory,28.63752667,77.17418333,NCT
Airtel,Indoor,4G,1,Poor Voice Quality,19.28352341,72.86978287,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,19.28339889,72.86968547,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.28373098,72.86961104,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,19.288557,72.8685767,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,19.288557,72.8685767,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.2885966,72.8686328,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.27640214,72.87051645,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.27637431,72.8705079,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.26418032,72.87375053,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.2651215,72.8745301,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.2833131,72.8700422,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,22.47914742,88.3493508,West Bengal
Vodafone,Travelling,4G,1,Poor Voice Quality,22.47914742,88.3493508,West Bengal
Airtel,Outdoor,4G,5,Satisfactory,23.21576842,77.41802967,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,11.66876684,78.10432356,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,28.59446424,77.02403186,NCT
RJio,Indoor,4G,5,Satisfactory,25.27469812,83.1300257,Uttar Pradesh
RJio,Travelling,4G,4,Satisfactory,22.34352934,87.06167806,West Bengal
Vodafone,Indoor,3G,1,Call Dropped,22.6237612,88.43288273,West Bengal
Airtel,Indoor,4G,5,Satisfactory,11.4201549,77.5639121,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,11.4201549,77.5639121,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,22.45224781,86.99796452,West Bengal
Vodafone,Indoor,3G,4,Satisfactory,12.94034293,79.16898823,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,22.57693323,88.36038123,West Bengal
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,28.3328151,77.3400391,Haryana
Airtel,Outdoor,4G,3,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,1,Call Dropped,26.43021878,80.31647421,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,11.66876684,78.10432356,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,25.27469812,83.1300257,Uttar Pradesh
Vodafone,Outdoor,Unknown,2,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,10.8612081,78.6911035,Tamil Nadu
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.56214553,88.35355047,West Bengal
BSNL,Indoor,2G,5,Satisfactory,17.3076263,78.4340252,Telangana
Vodafone,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,10.07293277,78.77291822,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,10.07296446,78.77272133,Tamil Nadu
Vodafone,Indoor,3G,1,Poor Voice Quality,23.5522399,74.4576617,Rajasthan
RJio,Indoor,4G,4,Satisfactory,19.28125782,72.85967307,Maharashtra
RJio,Outdoor,4G,1,Poor Voice Quality,26.47673942,80.2980953,Uttar Pradesh
Idea,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,2,Call Dropped,26.4303601,80.3165486,Uttar Pradesh
RJio,Indoor,Unknown,5,Satisfactory,18.5616348,73.783522,Maharashtra
RJio,Indoor,4G,5,Satisfactory,18.56163668,73.78362278,Maharashtra
RJio,Indoor,Unknown,5,Satisfactory,18.5616348,73.783522,Maharashtra
RJio,Indoor,4G,5,Satisfactory,18.56163668,73.78362278,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.56214553,88.35355047,West Bengal
Airtel,Indoor,Unknown,3,Call Dropped,22.71827094,75.85158324,Madhya Pradesh
RJio,Outdoor,Unknown,3,Poor Voice Quality,28.66509883,77.21759422,NCT
Airtel,Indoor,Unknown,4,Satisfactory,22.79863505,86.18927604,Jharkhand
Vodafone,Outdoor,Unknown,1,Call Dropped,23.6900973,71.9056935,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,25.455225,78.58774667,Uttar Pradesh
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
MTNL,Indoor,Unknown,5,Satisfactory,19.02126942,72.83461837,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.13317178,72.92892768,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.13317178,72.92892768,Maharashtra
Vodafone,Travelling,3G,1,Poor Voice Quality,19.13326293,72.92896368,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,22.79576499,86.19095288,Jharkhand
RJio,Indoor,4G,3,Poor Voice Quality,17.63857876,75.90381241,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,5,Satisfactory,23.21576842,77.41802967,Madhya Pradesh
Airtel,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,22.71394175,88.34078676,West Bengal
RJio,Indoor,4G,4,Satisfactory,19.28330639,72.86261075,Maharashtra
RJio,Indoor,4G,5,Satisfactory,11.66876684,78.10432356,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,16.88398632,79.69180531,Telangana
RJio,Outdoor,4G,1,Poor Voice Quality,26.47673942,80.2980953,Uttar Pradesh
Airtel,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,11.66876684,78.10432356,Tamil Nadu
Vodafone,Indoor,3G,2,Poor Voice Quality,-1,-1,NA
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,26.47673942,80.2980953,Uttar Pradesh
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,11.66876684,78.10432356,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,19.975439,75.3581114,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,19.9721857,75.3563392,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.56214553,88.35355047,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,17.80472957,83.35632978,Andhra Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,25.455225,78.58774667,Uttar Pradesh
Airtel,Indoor,Unknown,4,Satisfactory,22.7987468,86.1891879,Jharkhand
Vodafone,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,22.72094753,75.8622602,Madhya Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,22.7367617,88.368052,West Bengal
Airtel,Indoor,4G,3,Poor Voice Quality,17.9983344,79.555324,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,25.455225,78.58774667,Uttar Pradesh
Idea,Indoor,3G,5,Satisfactory,18.51715355,73.92671789,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,26.51930589,74.63549654,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,22.79873793,86.18975496,Jharkhand
Airtel,Indoor,Unknown,4,Satisfactory,22.79873793,86.18975496,Jharkhand
RJio,Travelling,4G,4,Satisfactory,25.58683085,85.15930004,Bihar
Airtel,Outdoor,4G,3,Satisfactory,27.9889438,75.5169333,Rajasthan
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,19.9720975,75.3596183,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.56214553,88.35355047,West Bengal
Airtel,Indoor,2G,1,Call Dropped,-1,-1,NA
Airtel,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,25.455005,78.58701833,Uttar Pradesh
Vodafone,Travelling,3G,1,Poor Voice Quality,19.0661307,72.88025152,Maharashtra
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,26.47673942,80.2980953,Uttar Pradesh
Vodafone,Outdoor,4G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,22.5764534,88.3608138,West Bengal
RJio,Indoor,4G,2,Poor Voice Quality,25.455005,78.58701833,Uttar Pradesh
Airtel,Indoor,3G,4,Satisfactory,16.50924325,80.65832198,Andhra Pradesh
RJio,Indoor,Unknown,1,Call Dropped,19.0642699,72.9199432,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,19.970136,75.3643264,Maharashtra
RJio,Outdoor,4G,1,Call Dropped,25.605221,85.15857258,Bihar
RJio,Outdoor,4G,4,Satisfactory,28.6779458,77.35933639,Uttar Pradesh
Idea,Travelling,Unknown,1,Poor Voice Quality,18.53680828,73.83611133,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,25.455005,78.58701833,Uttar Pradesh
RJio,Outdoor,4G,4,Satisfactory,25.61382519,85.16008669,Bihar
RJio,Outdoor,4G,1,Poor Voice Quality,19.1544257,77.3125327,Maharashtra
Idea,Outdoor,Unknown,4,Satisfactory,28.52857968,77.40878255,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,22.58148516,88.35358731,West Bengal
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,26.48131815,80.29035175,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,25.27469812,83.1300257,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,17.63839691,75.90351424,Maharashtra
RJio,Travelling,4G,5,Satisfactory,22.56214553,88.35355047,West Bengal
Airtel,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,19.1544329,77.3125203,Maharashtra
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,17.48750443,78.31453205,Telangana
Airtel,Indoor,Unknown,1,Poor Voice Quality,18.65031488,73.8347849,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,17.4876758,78.3145176,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.4876718,78.3145868,Telangana
RJio,Outdoor,4G,1,Poor Voice Quality,26.48131815,80.29035175,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,13.43563712,79.95608018,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,Unknown,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,11.66876684,78.10432356,Tamil Nadu
Vodafone,Indoor,3G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,17.9982621,79.5553666,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,26.48140572,80.29047049,Uttar Pradesh
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,18.51988286,73.85623748,Maharashtra
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,19.28330639,72.86261075,Maharashtra
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.45421934,86.99482734,West Bengal
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,13.0316419,80.209168,Tamil Nadu
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,19.1544249,77.3125296,Maharashtra
BSNL,Outdoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Outdoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,4,Satisfactory,12.94036882,79.16899241,Tamil Nadu
Airtel,Indoor,Unknown,4,Satisfactory,34.0717187,74.855262,Kashmir
RJio,Outdoor,4G,4,Satisfactory,16.51013253,80.62869289,Andhra Pradesh
Vodafone,Indoor,3G,4,Satisfactory,12.94036882,79.16899241,Tamil Nadu
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Idea,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
Vodafone,Indoor,2G,5,Satisfactory,-1,-1,NA
Vodafone,Travelling,3G,1,Poor Voice Quality,19.01897247,72.84305635,Maharashtra
Vodafone,Travelling,3G,1,Poor Voice Quality,19.01897247,72.84305635,Maharashtra
Vodafone,Travelling,3G,1,Poor Voice Quality,19.28019731,72.8562013,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,22.6237612,88.43288273,West Bengal
Airtel,Travelling,Unknown,1,Poor Voice Quality,21.2089798,72.8395206,Gujarat
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,11.44596602,77.43151063,Tamil Nadu
Vodafone,Indoor,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
BSNL,Indoor,4G,4,Satisfactory,16.79333436,80.82774476,Andhra Pradesh
BSNL,Indoor,4G,4,Satisfactory,16.79333436,80.82774476,Andhra Pradesh
Vodafone,Outdoor,4G,5,Satisfactory,28.63680667,77.17135333,NCT
Airtel,Outdoor,4G,3,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,22.7987582,86.1889522,Jharkhand
BSNL,Outdoor,Unknown,4,Satisfactory,20.28011833,85.83542833,Odisha
Airtel,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,3,Satisfactory,-1,-1,NA
Vodafone,Indoor,Unknown,1,Poor Voice Quality,19.28019731,72.8562013,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.6237612,88.43288273,West Bengal
RJio,Outdoor,4G,1,Poor Voice Quality,26.48140572,80.29047049,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,23.27069103,77.38147377,Madhya Pradesh
